"STN","OBS_DATE","TA_AVG","SI_DAY"
159,"2024-01-14",9.1,11.74
159,"2024-01-15",5.3,13.65
159,"2024-01-16",4.9,12.87
159,"2024-01-17",8.9,3.89
159,"2024-01-18",10.9,1.33
159,"2024-01-19",7.1,5.07
159,"2024-01-20",7,1.46
159,"2024-01-21",7.5,8.58
159,"2024-01-22",1.1,13.87
159,"2024-01-23",-4.6,14.89
159,"2024-01-24",-2.8,14.9
159,"2024-01-25",-1.4,14.08
159,"2024-01-26",2.6,14.73
159,"2024-01-27",4.3,14.71
159,"2024-01-28",4.2,14.71
159,"2024-01-29",4.7,14.19
159,"2024-01-30",7,13.01
159,"2024-01-31",9.8,9.17
159,"2024-02-01",7.6,3.34
159,"2024-02-02",6.2,7.66
159,"2024-02-03",6.7,4.27
159,"2024-02-04",7.7,7.7
159,"2024-02-05",6.4,3.01
159,"2024-02-06",5.1,5.49
159,"2024-02-07",5,15.34
159,"2024-02-08",5.5,14.27
155,"2023-12-22",-6,10.55
155,"2023-12-23",-3.1,9.59
155,"2023-12-24",0.2,8.55
155,"2023-12-25",0.7,10.32
155,"2023-12-26",2.2,9.6
155,"2023-12-27",5.4,9.79
155,"2023-12-28",5.6,9.6
155,"2023-12-29",4.3,9.81
155,"2023-12-30",4.9,7.59
155,"2023-12-31",6.5,8.02
155,"2024-01-01",5.5,9.21
155,"2024-01-02",7.1,9.13
155,"2024-01-03",4.5,7.21
155,"2024-01-04",3.1,10.79
155,"2024-01-05",6.5,10.04
155,"2024-01-06",5.2,9.78
155,"2024-01-07",1.4,9.81
155,"2024-01-08",-1.2,11.41
155,"2024-01-09",1,3.72
155,"2024-01-10",3.2,7.29
155,"2024-01-11",2.8,10.88
155,"2024-01-12",4.5,10.01
155,"2024-01-13",3.4,11.23
155,"2024-01-14",7.1,10.71
155,"2024-01-15",3.5,11.95
155,"2024-01-16",3.1,11.07
155,"2024-01-17",5.4,2.73
155,"2024-01-18",9,1.26
155,"2024-01-19",6.6,5.12
155,"2024-01-20",6.1,0.82
155,"2024-01-21",6.4,7.21
155,"2024-01-22",-0.8,11.49
155,"2024-01-23",-5.6,12.8
155,"2024-01-24",-3.8,12.73
155,"2024-01-25",-2.5,12.2
155,"2024-01-26",1.3,12.59
155,"2024-01-27",2.9,12.56
155,"2024-01-28",2.6,12.6
155,"2024-01-29",2,12.6
155,"2024-01-30",4.5,11.38
155,"2024-01-31",7.6,9.74
155,"2024-02-01",6.8,2.9
155,"2024-02-02",6.1,9.03
155,"2024-02-03",6.2,4.06
155,"2024-02-04",6.6,7.16
155,"2024-02-05",5.6,1.77
155,"2024-02-06",4.2,4.09
155,"2024-02-07",3.1,13.6
155,"2024-02-08",3.1,12.6
155,"2024-02-09",4.3,11.64
155,"2024-02-10",4.5,14.06
155,"2024-02-11",4.7,13.22
155,"2024-02-12",4,14.93
155,"2024-02-13",8.4,13.1
155,"2024-02-14",11.2,4.38
155,"2024-02-15",10.5,9.84
155,"2024-02-16",4.9,15.33
155,"2024-02-17",5.9,16.01
155,"2024-02-18",8.6,4.4
155,"2024-02-19",15.7,8.26
155,"2024-02-20",8.7,1.1
155,"2024-02-21",5.6,1.23
155,"2024-02-22",3.9,3.02
155,"2024-02-23",3.4,5.36
155,"2024-02-24",4.1,9.39
155,"2024-02-25",4.4,8.58
155,"2024-02-26",5.7,12.65
155,"2024-02-27",4.4,13.34
155,"2024-02-28",5.9,17.03
155,"2024-02-29",4.7,2.08
155,"2024-03-01",1.3,18.35
155,"2024-03-02",-0.6,19.04
155,"2024-03-03",5.8,14.18
155,"2024-03-04",7.2,13.7
155,"2024-03-05",6.7,1.13
155,"2024-03-06",7.9,10.75
155,"2024-03-07",6.3,10.66
155,"2024-03-08",5.1,18.99
155,"2024-03-09",3.4,20.35
155,"2024-03-10",6.2,19.98
155,"2024-03-11",7.6,11.04
155,"2024-03-12",7.7,12.24
155,"2024-03-13",8.1,19.79
155,"2024-03-14",9,18.19
155,"2024-03-15",11.2,21.2
155,"2024-03-16",13.8,20.1
155,"2024-03-17",15.2,17.04
155,"2024-03-18",9.7,20.63
155,"2024-03-19",10.7,12.22
155,"2024-03-20",7.2,21.99
155,"2024-03-21",6.7,22.75
155,"2024-03-22",10.5,15.48
155,"2024-03-23",16.7,20.78
155,"2024-03-24",11.9,3.41
155,"2024-03-25",10.4,2.76
155,"2024-03-26",8.9,8.79
155,"2024-03-27",10,18.87
155,"2024-03-28",10.7,1.26
155,"2024-03-29",12.4,18.68
155,"2024-03-30",12.9,13.47
155,"2024-03-31",12.3,17.29
156,"2023-04-01",16.9,23.41
156,"2023-04-02",17.5,25.34
156,"2023-04-03",17.9,24.87
156,"2023-04-04",15.9,10.84
156,"2023-04-05",13.6,2.76
156,"2023-04-06",9.6,3.86
156,"2023-04-07",8.8,16.07
156,"2023-04-08",9.2,25.15
156,"2023-04-09",11,26.89
156,"2023-04-10",13.5,25.39
156,"2023-04-11",16,6.72
156,"2023-04-12",13.2,27.04
156,"2023-04-13",15.1,24.93
156,"2023-04-14",14,7.25
156,"2023-04-15",14.3,18.24
156,"2023-04-16",12,19.36
156,"2023-04-17",14.7,25.84
156,"2023-04-18",18.2,4.37
156,"2023-04-19",19.9,11.22
156,"2023-04-20",20.6,24.85
156,"2023-04-21",18.1,22.35
156,"2023-04-22",17.5,24.65
156,"2023-04-23",16,13.55
156,"2023-04-24",15.3,11.73
156,"2023-04-25",10.9,4.39
156,"2023-04-26",10.2,24.47
156,"2023-04-27",14,28.6
156,"2023-04-28",16.8,18.92
156,"2023-04-29",15,3.48
156,"2023-04-30",14.3,28.67
156,"2023-05-01",16.4,28.95
156,"2023-05-02",18.2,26.72
156,"2023-05-03",17.9,12.03
156,"2023-05-04",18.1,4.79
156,"2023-05-05",19.9,3.73
156,"2023-05-06",17.2,5.04
156,"2023-05-07",12.2,7.22
156,"2023-05-08",15.4,27.89
156,"2023-05-09",17,29.6
156,"2023-05-10",18.8,29.41
156,"2023-05-11",19.6,24.58
156,"2023-05-12",18.6,17.74
156,"2023-05-13",18.7,24.48
156,"2023-05-14",19.3,27.42
156,"2023-05-15",20.9,24.82
156,"2023-05-16",23.2,28.77
156,"2023-05-17",23.4,28.43
156,"2023-05-18",18.2,7.02
156,"2023-05-19",20.4,20.32
156,"2023-05-20",20.6,24.47
156,"2023-05-21",18.7,25.61
156,"2023-05-22",17,9.6
156,"2023-05-23",19,28.73
156,"2023-05-24",20,20.12
156,"2023-05-25",21.2,20.59
156,"2023-05-26",21.4,14.4
156,"2023-05-27",22.7,15.53
156,"2023-05-28",22.7,9
156,"2023-05-29",21.2,3.37
156,"2023-05-30",21.4,9.25
156,"2023-05-31",22.9,29.54
156,"2023-06-01",19,6.13
156,"2023-06-02",22.2,29.06
156,"2023-06-03",22,30.51
156,"2023-06-04",22.4,25.85
156,"2023-06-05",21.2,16.71
156,"2023-06-06",21.6,28.47
156,"2023-06-07",21.7,26.51
156,"2023-06-08",22.5,23.58
156,"2023-06-09",24.2,27.38
156,"2023-06-10",24.1,25.93
156,"2023-06-11",24.5,19.2
156,"2023-06-12",23.8,27.4
156,"2023-06-13",23.4,26.29
156,"2023-06-14",22.8,24.04
156,"2023-06-15",22.8,30.47
156,"2023-06-16",24.3,30.32
156,"2023-06-17",24.8,23.55
156,"2023-06-18",25.8,27.94
156,"2023-06-19",26.6,26.01
156,"2023-06-20",24.3,15.68
156,"2023-06-21",22.2,6.5
156,"2023-06-22",22.8,20.51
156,"2023-06-23",25,28.1
156,"2023-06-24",25.6,23.19
156,"2023-06-25",22.7,12.36
156,"2023-06-26",24,5.31
156,"2023-06-27",25,18.51
156,"2023-06-28",22.7,7.81
156,"2023-06-29",24.6,4.35
156,"2023-06-30",24.1,6.48
156,"2023-07-01",25.3,15.14
156,"2023-07-02",26.8,23.16
156,"2023-07-03",27.1,17.46
156,"2023-07-04",24.7,5.52
156,"2023-07-05",25.6,23.32
156,"2023-07-06",26.3,24.7
156,"2023-07-07",23.7,3.25
156,"2023-07-08",26.5,15.73
156,"2023-07-09",27.2,10.55
156,"2023-07-10",27.4,21.39
156,"2023-07-11",24.8,4.99
156,"2023-07-12",25.8,8.43
156,"2023-07-13",26.1,4.87
156,"2023-07-14",25.4,2.51
156,"2023-07-15",24.7,3.08
156,"2023-07-16",24.2,10.54
156,"2023-07-17",25,15.03
156,"2023-07-18",24.5,5.98
156,"2023-07-19",26.2,16.15
156,"2023-07-20",26.9,20.92
156,"2023-07-21",27.1,25.58
156,"2023-07-22",24.5,4.67
156,"2023-07-23",25.9,7.62
156,"2023-07-24",25.2,12.6
156,"2023-07-25",27.1,15.46
156,"2023-07-26",27.4,21.69
156,"2023-07-27",28.2,24.91
156,"2023-07-28",28,15.63
156,"2023-07-29",29.6,26.27
156,"2023-07-30",28.5,23.34
156,"2023-07-31",28.6,21.65
156,"2023-08-01",29.9,25.27
156,"2023-08-02",29.3,21.04
156,"2023-08-03",29.4,16.67
156,"2023-08-04",29.6,19.62
156,"2023-08-05",30.2,25.17
156,"2023-08-06",29.9,22.38
156,"2023-08-07",29.1,20.43
156,"2023-08-08",28.8,24
156,"2023-08-09",26.2,8.89
156,"2023-08-10",23.3,6.19
156,"2023-08-11",26.8,23.74
156,"2023-08-12",26.6,17.62
156,"2023-08-13",27.7,17.01
156,"2023-08-14",28.5,20.82
156,"2023-08-15",28.1,21.33
156,"2023-08-16",27.7,24.26
156,"2023-08-17",27.5,18.34
156,"2023-08-18",27.3,25
156,"2023-08-19",28.3,18.87
156,"2023-08-20",28.6,20.82
156,"2023-08-21",28.8,24.43
156,"2023-08-22",28.4,21.85
156,"2023-08-23",25.4,9.25
156,"2023-08-24",25.2,6.76
156,"2023-08-25",26.2,20.65
156,"2023-08-26",26,25.45
156,"2023-08-27",27,19.32
156,"2023-08-28",26.9,16.2
156,"2023-08-29",25.5,7.56
156,"2023-08-30",21.9,4.04
156,"2023-08-31",23.6,21.78
156,"2023-09-01",24.6,19.44
156,"2023-09-02",24.3,10.22
156,"2023-09-03",27.1,17.45
156,"2023-09-04",26.6,20.43
156,"2023-09-05",27,20.87
156,"2023-09-06",27,23.37
159,"2024-02-09",6.2,10.53
159,"2024-02-10",5.1,16.28
159,"2024-02-11",5.4,15.64
159,"2024-02-12",6.5,17.25
159,"2024-02-13",11.9,13.95
159,"2024-02-14",14.1,5.47
159,"2024-02-15",12.3,13.1
159,"2024-02-16",6.4,16.26
159,"2024-02-17",8.2,18.53
159,"2024-02-18",11.1,7.38
159,"2024-02-19",16,10.79
159,"2024-02-20",9,2.35
159,"2024-02-21",6.7,2.64
159,"2024-02-22",4.5,3.81
159,"2024-02-23",4.3,7.6
159,"2024-02-24",4.9,5.39
159,"2024-02-25",6.7,8.5
159,"2024-02-26",6.3,15.81
159,"2024-02-27",4.8,5.94
159,"2024-02-28",7.6,17.94
159,"2024-02-29",6,2.44
159,"2024-03-01",2.7,20.21
159,"2024-03-02",1,21.16
159,"2024-03-03",6.9,18.26
159,"2024-03-04",9.9,15.6
159,"2024-03-05",7.9,1.54
159,"2024-03-06",7.9,10.71
159,"2024-03-07",7.4,11.34
159,"2024-03-08",5.9,21.16
159,"2024-03-09",4.3,21.68
159,"2024-03-10",7.7,22.27
159,"2024-03-11",9.1,12.3
159,"2024-03-12",8,14.04
159,"2024-03-13",8.6,21.22
159,"2024-03-14",10.7,20.73
159,"2024-03-15",13.3,23.16
159,"2024-03-16",14.8,21.18
159,"2024-03-17",14.8,17.12
159,"2024-03-18",10.1,21.16
159,"2024-03-19",11,16.54
159,"2024-03-20",7.5,23.53
159,"2024-03-21",7,23.76
159,"2024-03-22",11.6,19.93
159,"2024-03-23",16.1,21.27
159,"2024-03-24",11.3,3.4
159,"2024-03-25",10.5,3.39
159,"2024-03-26",8.8,10.56
159,"2024-03-27",10.1,19.61
159,"2024-03-28",11.8,1.24
159,"2024-03-29",12.9,18.43
159,"2024-03-30",13.7,14.16
159,"2024-03-31",13.1,17.31
162,"2023-04-01",15.6,21.2
162,"2023-04-02",15.6,24.16
162,"2023-04-03",14.7,24.49
162,"2023-04-04",15.4,14.29
162,"2023-04-05",15,1.51
162,"2023-04-06",12,12.1
162,"2023-04-07",12.7,23.72
162,"2023-04-08",10.7,25.92
162,"2023-04-09",12.2,26.56
162,"2023-04-10",14.1,24.04
162,"2023-04-11",17.2,0.65
162,"2023-04-12",14.3,25.71
162,"2023-04-13",13.5,24
162,"2023-04-14",14.1,5.12
162,"2023-04-15",13.3,7.72
162,"2023-04-16",12.8,17.12
162,"2023-04-17",13.2,24.77
162,"2023-04-18",16.8,5.72
162,"2023-04-19",16.6,3.81
162,"2023-04-20",18.1,24.98
162,"2023-04-21",17.5,23.55
162,"2023-04-22",14.8,24.21
162,"2023-04-23",13.9,13.96
162,"2023-04-24",13.5,8.06
162,"2023-04-25",10.5,3.87
162,"2023-04-26",12.8,27.09
162,"2023-04-27",14,27.45
162,"2023-04-28",15.8,19.42
162,"2023-04-29",15.9,3.83
162,"2023-04-30",14.7,27.81
162,"2023-05-01",15.8,27.82
162,"2023-05-02",15.6,25.66
162,"2023-05-03",16.3,12.09
162,"2023-05-04",16.8,5.37
162,"2023-05-05",18.2,2.47
162,"2023-05-06",15.6,1.92
162,"2023-05-07",11.9,3.08
162,"2023-05-08",13.8,24.43
162,"2023-05-09",15.3,27.55
162,"2023-05-10",17.4,27.42
162,"2023-05-11",17.4,25.08
162,"2023-05-12",16.8,19.79
162,"2023-05-13",14.3,4.69
162,"2023-05-14",16.3,26.12
162,"2023-05-15",17.8,26.42
162,"2023-05-16",18.3,25.63
162,"2023-05-17",19.8,24.49
162,"2023-05-18",17.9,4.23
162,"2023-05-19",18.2,10.44
162,"2023-05-20",17.9,28.36
162,"2023-05-21",19.4,27.64
162,"2023-05-22",17.6,8.59
162,"2023-05-23",17.6,27.37
162,"2023-05-24",17.6,21.98
162,"2023-05-25",18.3,26.42
162,"2023-05-26",19.8,20.77
162,"2023-05-27",21.4,21.79
162,"2023-05-28",20.8,6.09
162,"2023-05-29",20.3,2.83
162,"2023-05-30",18.8,4.92
162,"2023-05-31",20,28.67
162,"2023-06-01",17.6,4.5
162,"2023-06-02",22.4,28.55
162,"2023-06-03",20.5,28.2
162,"2023-06-04",21.2,24.73
162,"2023-06-05",22.2,19.26
162,"2023-06-06",20,25.01
162,"2023-06-07",20.3,24.35
162,"2023-06-08",20.7,20.36
162,"2023-06-09",21.2,26.72
162,"2023-06-10",22.3,23.54
162,"2023-06-11",22.2,18.18
162,"2023-06-12",22.3,22.61
162,"2023-06-13",21.8,23.2
162,"2023-06-14",21.7,22.08
162,"2023-06-15",21.4,20.44
162,"2023-06-16",22.7,26.95
162,"2023-06-17",21.6,25.68
162,"2023-06-18",22.7,27.73
162,"2023-06-19",24,27.16
162,"2023-06-20",22.8,22.12
162,"2023-06-21",20.9,8.91
162,"2023-06-22",23.5,26.67
162,"2023-06-23",23.1,26.1
162,"2023-06-24",22.4,22.85
162,"2023-06-25",21.3,8.14
162,"2023-06-26",23.9,5.15
162,"2023-06-27",23.2,5.64
162,"2023-06-28",21.8,16.79
162,"2023-06-29",23.9,4.16
162,"2023-06-30",23,4.46
162,"2023-07-01",23.2,15.39
162,"2023-07-02",23.7,19.95
162,"2023-07-03",23.8,12.36
162,"2023-07-04",23.5,8.67
162,"2023-07-05",25.2,27.1
162,"2023-07-06",22.7,25.72
162,"2023-07-07",22,3.53
162,"2023-07-08",22.2,3.36
162,"2023-07-09",23.3,8.92
162,"2023-07-10",24.2,11.48
162,"2023-07-11",24.5,4.23
162,"2023-07-12",23.6,5.14
162,"2023-07-13",25.1,5.34
162,"2023-07-14",25.8,2.98
162,"2023-07-15",25.6,5.76
162,"2023-07-16",23.4,5.35
162,"2023-07-17",26,11.23
162,"2023-07-18",24.3,5.27
162,"2023-07-19",24.1,10.69
162,"2023-07-20",23.5,19.54
162,"2023-07-21",25.3,19.37
162,"2023-07-22",24.6,10.17
162,"2023-07-23",26.3,11.47
162,"2023-07-24",25.9,9.89
162,"2023-07-25",25.7,17.42
162,"2023-07-26",26.5,17.53
162,"2023-07-27",27.1,26.79
162,"2023-07-28",27.2,17.23
162,"2023-07-29",27.5,26.78
162,"2023-07-30",27.4,26.75
162,"2023-07-31",28,26.13
162,"2023-08-01",28.5,24.5
162,"2023-08-02",28.3,26.53
162,"2023-08-03",28.5,27.45
162,"2023-08-04",28.8,24.48
162,"2023-08-05",29.5,26.8
162,"2023-08-06",30,18.91
162,"2023-08-07",30.2,24.36
162,"2023-08-08",29.8,26.62
162,"2023-08-09",25.6,2.76
162,"2023-08-10",25.2,9.04
162,"2023-08-11",27,20.65
162,"2023-08-12",27.4,24.56
162,"2023-08-13",27.1,23.69
162,"2023-08-14",27.4,23.38
162,"2023-08-15",26.9,25.16
162,"2023-08-16",26.6,15.12
162,"2023-08-17",26.2,12.29
162,"2023-08-18",27.1,14.11
162,"2023-08-19",26,3.43
162,"2023-08-20",27.9,21.64
162,"2023-08-21",27.5,19.78
162,"2023-08-22",27.6,19.35
162,"2023-08-23",27.7,20.61
162,"2023-08-24",26,7.39
162,"2023-08-25",26.9,25.12
162,"2023-08-26",26.9,23.92
162,"2023-08-27",27.2,23.01
162,"2023-08-28",26.8,11.26
162,"2023-08-29",26.7,7.21
162,"2023-08-30",26,4.05
162,"2023-08-31",26.1,14.7
162,"2023-09-01",24.3,3.85
162,"2023-09-02",24.3,7.6
162,"2023-09-03",26.3,19.21
162,"2023-09-04",26.8,21.08
162,"2023-09-05",26.5,22.35
162,"2023-09-06",26.2,23.39
162,"2023-09-07",25.2,23.31
162,"2023-09-08",24.2,23.96
162,"2023-09-09",24,23.69
162,"2023-09-10",24.6,21.66
162,"2023-09-11",25.3,17.41
162,"2023-09-12",25.7,18.33
162,"2023-09-13",26.3,12.72
162,"2023-09-14",23.9,4.66
162,"2023-09-15",24.3,6.77
162,"2023-09-16",23.8,4.92
162,"2023-09-17",24.3,7.6
162,"2023-09-18",24.9,16.92
162,"2023-09-19",24.7,17.62
162,"2023-09-20",24.6,5.15
162,"2023-09-21",21.8,4.31
162,"2023-09-22",21.7,13.45
162,"2023-09-23",21.6,15.22
162,"2023-09-24",22.6,20.56
162,"2023-09-25",23.1,13.63
162,"2023-09-26",23.5,5.8
162,"2023-09-27",24.7,18.42
162,"2023-09-28",24.5,19.57
162,"2023-09-29",23.1,18.44
162,"2023-09-30",20,8.64
162,"2023-10-01",20,19.91
162,"2023-10-02",19.7,19.82
162,"2023-10-03",18.3,4.21
162,"2023-10-04",20.2,18.64
162,"2023-10-05",17.9,18.74
162,"2023-10-06",17.2,13.1
162,"2023-10-07",18.2,6.47
162,"2023-10-08",18.7,7.82
162,"2023-10-09",19.2,11.72
162,"2023-10-10",18.6,17.92
162,"2023-10-11",18.7,17.86
162,"2023-10-12",18.1,17.79
162,"2023-10-13",18.8,13.57
162,"2023-10-14",19.7,17.6
162,"2023-10-15",18.3,17.95
162,"2023-10-16",17.7,17.6
162,"2023-10-17",16.3,18.54
162,"2023-10-18",17.3,17.58
162,"2023-10-19",19.3,14.01
162,"2023-10-20",15.2,15.25
162,"2023-10-21",13.4,15.93
162,"2023-10-22",14,12.57
162,"2023-10-23",15.8,16.77
162,"2023-10-24",16,15.09
162,"2023-10-25",17.2,15.96
162,"2023-10-26",17.9,14.18
162,"2023-10-27",17.1,14.45
162,"2023-10-28",15.9,15.23
162,"2023-10-29",15.7,13.4
162,"2023-10-30",16.5,14.81
162,"2023-10-31",16.6,15.25
162,"2023-11-01",17.9,13.23
162,"2023-11-02",19.8,14.91
162,"2023-11-03",19.7,14.64
162,"2023-11-04",19.4,6.68
162,"2023-11-05",20.7,9.08
162,"2023-11-06",18.2,4.29
162,"2023-11-07",12.9,14.25
162,"2023-11-08",12.7,14.63
162,"2023-11-09",16.2,10.87
162,"2023-11-10",13.5,9.45
162,"2023-11-11",8.9,13.03
162,"2023-11-12",7,12.56
162,"2023-11-13",6.3,14.79
162,"2023-11-14",7.6,14.27
162,"2023-11-15",9.5,13.39
162,"2023-11-16",9.5,4.27
162,"2023-11-17",7.6,12.33
162,"2023-11-18",5.3,13.54
162,"2023-11-19",9.5,13.12
162,"2023-11-20",9.9,13.64
162,"2023-11-21",10.6,13.46
162,"2023-11-22",13.5,11.68
162,"2023-11-23",15.7,10.3
162,"2023-11-24",6.2,13.26
162,"2023-11-25",3.2,13.43
162,"2023-11-26",6.1,9.52
162,"2023-11-27",10.3,5.21
162,"2023-11-28",8.5,11.92
162,"2023-11-29",7.7,7.23
162,"2023-11-30",3.2,12.69
162,"2023-12-01",2.7,12.59
162,"2023-12-02",5.3,12.14
162,"2023-12-03",7.7,11.69
162,"2023-12-04",6.8,12.18
162,"2023-12-05",8.1,11.74
162,"2023-12-06",10,7.54
162,"2023-12-07",8.8,11.8
162,"2023-12-08",13.1,9.01
162,"2023-12-09",15,8.38
162,"2023-12-10",14,9.43
162,"2023-12-11",13.5,1.04
162,"2023-12-12",9.9,2.92
162,"2023-12-13",10.3,11.47
162,"2023-12-14",11.3,1.53
162,"2023-12-15",14,1.11
162,"2023-12-16",3.9,5.96
162,"2023-12-17",-1.5,12
162,"2023-12-18",-0.7,9.63
162,"2023-12-19",2.6,7.13
162,"2023-12-20",1.6,8.3
162,"2023-12-21",-3.7,11.45
162,"2023-12-22",-3.4,11.91
162,"2023-12-23",-1.1,10.51
162,"2023-12-24",1.6,9.29
162,"2023-12-25",1.1,11.25
162,"2023-12-26",3.9,11.05
162,"2023-12-27",6.2,11.27
162,"2023-12-28",6.5,10.89
162,"2023-12-29",4.7,11.24
162,"2023-12-30",6.2,8.93
162,"2023-12-31",7.4,10.35
162,"2024-01-01",5.8,10.42
162,"2024-01-02",7.6,10.64
162,"2024-01-03",5.2,6.96
162,"2024-01-04",4.7,12.33
162,"2024-01-05",8.4,10.14
162,"2024-01-06",6.5,11.49
162,"2024-01-07",2.4,11.23
162,"2024-01-08",0.3,12.71
162,"2024-01-09",2.6,3.26
162,"2024-01-10",4,8.74
162,"2024-01-11",4.3,12.62
162,"2024-01-12",5.9,11.45
162,"2024-01-13",4.4,12.67
162,"2024-01-14",8.2,11.61
162,"2024-01-15",5.1,13.17
162,"2024-01-16",3.8,12.61
162,"2024-01-17",6.8,3.26
162,"2024-01-18",10.9,1.79
162,"2024-01-19",7.5,3.28
162,"2024-01-20",6.9,1.31
162,"2024-01-21",7.2,8.32
162,"2024-01-22",0.8,11.75
162,"2024-01-23",-3.9,14.12
162,"2024-01-24",-1.8,14.21
162,"2024-01-25",-0.5,13.71
162,"2024-01-26",2,13.99
162,"2024-01-27",3.2,13.78
162,"2024-01-28",3.5,14.11
162,"2024-01-29",2.5,14.19
162,"2024-01-30",4.6,10.61
162,"2024-01-31",8,9.67
162,"2024-02-01",7.3,2.83
162,"2024-02-02",6.6,8.91
162,"2024-02-03",6.9,3.83
162,"2024-02-04",8,7.85
162,"2024-02-05",6.8,2.24
162,"2024-02-06",5.4,5.19
162,"2024-02-07",3.6,15.35
162,"2024-02-08",4.2,13.46
162,"2024-02-09",5,13.53
162,"2024-02-10",4.4,15.23
162,"2024-02-11",4.7,14.28
162,"2024-02-12",5.2,16.29
162,"2024-02-13",10,14.51
162,"2024-02-14",12.3,4.57
162,"2024-02-15",11.1,11.65
162,"2024-02-16",5.9,17.36
162,"2024-02-17",6.6,17.64
162,"2024-02-18",9,4.12
162,"2024-02-19",15.3,11.54
162,"2024-02-20",9.5,2.25
162,"2024-02-21",6.9,2.08
162,"2024-02-22",5,3.17
162,"2024-02-23",4.9,7.16
162,"2024-02-24",5.3,10.6
162,"2024-02-25",5.5,7.26
162,"2024-02-26",6.3,16.38
162,"2024-02-27",5.8,14.54
162,"2024-02-28",7.3,17.76
162,"2024-02-29",5.6,2.47
162,"2024-03-01",2.5,19.5
162,"2024-03-02",1.2,20.28
162,"2024-03-03",7.3,16.34
162,"2024-03-04",9,13.12
162,"2024-03-05",7.4,1.07
162,"2024-03-06",9,15.66
162,"2024-03-07",7.6,13.76
162,"2024-03-08",5.3,19.95
162,"2024-03-09",4.5,20.87
162,"2024-03-10",6.9,20.63
162,"2024-03-11",8,10.91
162,"2024-03-12",8.2,14.42
162,"2024-03-13",8.4,20.55
162,"2024-03-14",9.2,19.28
162,"2024-03-15",10.3,21.97
162,"2024-03-16",12.5,20.26
162,"2024-03-17",14.6,17.29
162,"2024-03-18",10.1,20.58
162,"2024-03-19",11,17.7
162,"2024-03-20",7.5,22.55
162,"2024-03-21",6.5,22.98
162,"2024-03-22",10.8,14.46
162,"2024-03-23",15.3,18.36
162,"2024-03-24",11.7,3.51
162,"2024-03-25",10.5,3.84
162,"2024-03-26",9.3,9.53
162,"2024-03-27",10.4,19.62
162,"2024-03-28",11.2,1.4
162,"2024-03-29",12.2,14.64
162,"2024-03-30",13,14.2
162,"2024-03-31",12.7,15.55
165,"2023-04-01",14.5,22.14
165,"2023-04-02",14.3,23.69
165,"2023-04-03",15.6,24.42
165,"2023-04-04",15.2,7.3
165,"2023-04-05",12.6,2.59
165,"2023-04-06",9,3.36
165,"2023-04-07",8.7,20.41
165,"2023-04-08",8.8,24.81
165,"2023-04-09",10.5,26.55
165,"2023-04-10",12.7,24.82
165,"2023-04-11",15.4,10.62
165,"2023-04-12",11.1,26.69
165,"2023-04-13",13.4,24.85
165,"2023-04-14",13.5,4.53
165,"2023-04-15",12.7,17.01
165,"2023-04-16",10.8,20.6
165,"2023-04-17",14.2,25.5
165,"2023-04-18",17.5,5.16
165,"2023-04-19",19,14.13
165,"2023-04-20",17.6,25.77
165,"2023-04-21",13.9,21.28
165,"2023-04-22",15.1,21.8
165,"2023-04-23",14.3,9.66
165,"2023-04-24",13.5,9.26
165,"2023-04-25",10.6,3.7
165,"2023-04-26",9.9,24.43
165,"2023-04-27",12,28.73
165,"2023-04-28",16.4,16.28
165,"2023-04-29",13.9,2.66
165,"2023-04-30",13.1,28.21
165,"2023-05-01",15.4,28.72
165,"2023-05-02",17.4,26.51
165,"2023-05-03",16.9,8.52
165,"2023-05-04",17,2.47
165,"2023-05-05",19.6,2.78
165,"2023-05-06",15.3,6.46
165,"2023-05-07",13.2,4.71
165,"2023-05-08",13.8,25.38
165,"2023-05-09",14.9,29.21
165,"2023-05-10",16.5,29.11
165,"2023-05-11",17.3,25.02
165,"2023-05-12",17.4,16.7
165,"2023-05-13",16.8,24.25
165,"2023-05-14",17.3,27.31
165,"2023-05-15",19.2,19.56
165,"2023-05-16",21.2,28.94
165,"2023-05-17",22.6,25.91
165,"2023-05-18",17.9,6.33
165,"2023-05-19",19.5,28.86
165,"2023-05-20",18.5,27.78
165,"2023-05-21",15.9,12.01
165,"2023-05-22",16,9.57
165,"2023-05-23",17.5,29.32
165,"2023-05-24",18.3,17.64
165,"2023-05-25",20.7,27.48
165,"2023-05-26",21.2,14.27
165,"2023-05-27",22.4,11.87
165,"2023-05-28",22.6,9.67
165,"2023-05-29",20.2,3.41
165,"2023-05-30",20,5.66
165,"2023-05-31",21.7,29.05
165,"2023-06-01",19.8,6.43
165,"2023-06-02",20.3,26.21
165,"2023-06-03",20.3,29.83
165,"2023-06-04",20.5,23.63
165,"2023-06-05",20.3,13.94
165,"2023-06-06",19.6,26.91
165,"2023-06-07",19.5,26.01
165,"2023-06-08",22.1,25.43
165,"2023-06-09",22.4,27.63
165,"2023-06-10",23.4,23.06
165,"2023-06-11",22.6,20.28
165,"2023-06-12",21.9,26.06
165,"2023-06-13",21.9,27.6
165,"2023-06-14",21.8,27.71
165,"2023-06-15",21.5,23.71
165,"2023-06-16",22.3,28.89
165,"2023-06-17",22.7,23.47
165,"2023-06-18",23.2,25.62
165,"2023-06-19",24.7,26.96
165,"2023-06-20",22.1,10.55
